Qa8S74ek8DfRcSd8uXPPMbNM3DxAVvCME7,4990.89836
QaBHxyvA7vSoFqibewF141eqJpBdaE3WRx,2500.702006
QabQJjhyuoBZRQeRVbsXnGtWAGj6aSSU56,5591.247378
QaCjegLXQ8bnbEbvqaH3VkcgZQmUyTiCPp,11259.7988
QaeekfNaW2simAFGguRt52bUUwDpPB7NHL,15012.03088
QaEhqYkdXDEJiBAzMpE8uGaHDWKEZyZHXo,6012.087287
Qaena7RDsNfzguwbXwEVw3i6RLKUWnsYtR,3128.670217
QaFSrwohqcj2wK7CcuXhpUW9Kq8KXQq3Hv,5884.636809
QaHbqFMjh6UvDUesUJrd2A42pSjcRvCkC9,1004.556153
QaKDJGLHgVxPsgMHPoy8Qa1FKkfnjyaYZy,1004.064392
QaKDztdoGv7AeJqagcPZ5Srsdupb315rkT,17045.35682
QaMSHKosf43nKf5qWUBCHoRyevT23asL9p,0
QaReVmna4p3gR2F1kGoaMi9EcMgzeDxLJB,519438.0755
Qasxpk1WsCzfFXmZBsiGjvD6y6ZSWMYfEs,7382.152255
QaTLqtJCqvQk12Cf7ExfHVVo2F7rqMyLBH,4744.311845
QatpAm5PJDmo8r5A73N2dxCbENkegrQP5Q,1904.00117
QaTpYcSvxyCrrpqV6HSqq7RD4uYMpDYbuH,373.3141128
QauiadanhkMYEe4WnaHcHJfRH6pqckRgHv,3.60598955
QaV9u6ZoYrAqck2KKMC6TBYr3Qf9Tzj64q,938.2507162
QavbRveQ7eDxCjpdk5VFd32GKyDYXA9rfB,55161.34416
QavNMYBfu6gnSkUYm2HoFAMmpvpWXyFtuJ,218.0572555
QawChwU6DVaedK4xz1wJFWvJvxrztWNzXr,4240.922566
Qb4qn1mbKJuYm7QRF2ijxs18KxMHVGivDT,2037.7745
Qb8Wb1FLRxEGmrre77r8CHzeTZP2Ge1xMH,10028.05455
QbafAFicTwmrXLZ4k91HXnN2pWukxh1nkt,1004.019858
QbBBjBByMbdbqSGC6dQZ1xrf5armh8gH71,17765.32876
Qbd9fYxqxsxwXqNea4ZjWHADJhNzoVYYvN,28089.17841
